batter,player_name,mean_swing_length,mean_estimated_woba,pitch_count,swing_length_rank
624585,"Soler, Jorge",7.903487141403866,0.32922663551401865,983,22.0
624641,"Sosa, Edmundo",8.191498672566372,0.2670739130434783,565,6.0
628451,"Ibáñez, Andy",7.246212270833333,0.2374131455399061,480,189.0
630105,"Cronenworth, Jake",6.909322298456261,0.2849546351084813,1166,336.0
641313,"Anderson, Tim",7.137980293453724,0.23504102564102564,443,245.0
641343,"Bauers, Jake",7.412958132352941,0.2829812734082397,680,124.0
641355,"Bellinger, Cody",7.567452484848485,0.27654697286012525,990,72.0
641432,"Calhoun, Willie",6.553629007633588,0.26531884057971017,393,414.0
641487,"Crawford, J.P.",7.109614674063801,0.27514071856287425,721,259.0
641584,"Fraley, Jake",7.038851038251367,0.25473374613003097,732,287.0
641598,"Garver, Mitch",7.288310296735905,0.242546875,674,174.0
641645,"Guillorme, Luis",7.36865381097561,0.23795205479452056,328,143.0
641658,"Hampson, Garrett",6.708643921568628,0.2538,408,391.0
641680,"Heim, Jonah",7.321501885521885,0.2537192118226601,891,159.0
641857,"McMahon, Ryan",7.103038588334742,0.2954626556016598,1183,262.0
641933,"O'Neill, Tyler",7.553170247218788,0.32680298507462685,809,77.0
642086,"Smith, Dominic",6.933490559701492,0.27195867768595045,536,328.0
642133,"Tellez, Rowdy",7.930214133333334,0.2772382352941176,675,19.0
642136,"Thaiss, Matt",7.662947445482866,0.22432592592592593,321,54.0
642180,"Wade, Tyler",6.328465138888889,0.2606017699115044,216,429.0
642350,"Siri, Jose",7.724072403846154,0.2943431952662722,832,39.0
642708,"Rosario, Amed",7.291779691056911,0.2647328767123288,615,173.0
642715,"Adames, Willy",8.082399515287099,0.3227686832740213,1341,10.0
642731,"Estrada, Thairo",7.1109786,0.2603809523809524,600,257.0
643217,"Benintendi, Andrew",6.598151370165746,0.2917072599531616,905,408.0
643289,"Dubón, Mauricio",7.525559373522459,0.2580159574468085,846,86.0
643376,"Jansen, Danny",6.847843903345725,0.2401764705882353,538,358.0
643396,"Kiner-Falefa, Isiah",6.682614167812931,0.26819753086419756,727,396.0
643446,"McNeil, Jeff",7.100235418023887,0.2590329113924051,921,264.0
643565,"Tauchman, Mike",6.908186131934033,0.28652272727272726,667,338.0
645277,"Albies, Ozzie",7.183388093023256,0.27661797752808986,860,222.0
645302,"Robles, Victor",6.5076947784200385,0.2971126126126126,519,418.0
645444,"Herrera, Jose",6.73216223880597,0.22663636363636364,201,387.0
646240,"Devers, Rafael",7.361340304386751,0.3384721603563474,1117,144.0
647304,"Naylor, Josh",7.590913989726028,0.2942992700729927,1168,68.0
647351,"Toro, Abraham",7.463512722772277,0.2696397306397306,606,110.0
650333,"Arraez, Luis",5.838817058295964,0.3051147826086957,1115,436.0
650391,"Jiménez, Eloy",7.179776136363636,0.28694661921708187,572,224.0
650402,"Torres, Gleyber",7.188059685534591,0.2974362292051756,1272,221.0
650489,"Castro, Willi",6.977991879637263,0.2975525773195876,1213,314.0
650490,"Díaz, Yandy",7.466865590312816,0.32305273833671405,991,108.0
650559,"De La Cruz, Bryan",7.636169050420168,0.28896629213483144,1190,57.0
650859,"Rengifo, Luis",7.038905850694444,0.2676705882352941,576,286.0
655316,"Monasterio, Andruw",6.559736703703703,0.257212389380531,270,412.0
656180,"Adams, Riley",8.081168163265305,0.2489903846153846,245,11.0
656305,"Chapman, Matt",7.380344003656307,0.3165820895522388,1094,140.0
656413,"Fairchild, Stuart",7.152124479166666,0.24908187134502927,384,240.0
656537,"Hill, Derek",7.166698885350318,0.28985714285714287,314,230.0
656541,"Hilliard, Sam",7.0485564285714295,0.25935772357723574,294,281.0
656555,"Hoskins, Rhys",8.068278406593407,0.26090609137055837,910,12.0
656577,"Jackson, Alex",7.3967783177570094,0.196968253968254,321,132.0
656582,"Joe, Connor",7.285152854938271,0.22779099678456594,648,179.0
656716,"McKinstry, Zach",6.632489827288428,0.26379629629629625,579,403.0
656775,"Mullins, Cedric",7.311676810982049,0.2622648514851485,947,165.0
656811,"O'Hearn, Ryan",7.068203657407407,0.33083541147132167,864,272.0
656896,"Rivera, Emmanuel",6.774861779816513,0.2904728033472803,545,376.0
656941,"Schwarber, Kyle",7.632108872727273,0.35072762645914396,1100,59.0
656976,"Smith, Pavin",7.328868369098712,0.36635199999999996,233,156.0
657041,"Thomas, Lane",6.681414080522307,0.3138475750577367,919,397.0
657077,"Verdugo, Alex",6.198470791878172,0.2648178217821782,985,433.0
657136,"Wong, Connor",7.235903522355507,0.27243034825870643,917,194.0
657557,"DeJong, Paul",6.858041902912621,0.2693120567375886,1030,354.0
657656,"Laureano, Ramón",7.131792329450915,0.30446062992125983,601,246.0
657757,"Sheets, Gavin",7.509108719052746,0.2977813267813268,929,93.0
658668,"Olivares, Edward",7.214695999999999,0.2999127516778523,340,206.0
660271,"Ohtani, Shohei",7.7248548365527485,0.438402376910017,1346,38.0
660644,"Bruján, Vidal",6.769819784313726,0.22946411483253587,510,377.0
660670,"Acuña Jr., Ronald",7.51282717877095,0.3257793103448276,358,91.0
660688,"Ruiz, Keibert",7.031887903822442,0.25717814726840854,811,291.0
660707,"Montero, Elehuris",7.505138348837209,0.2522445652173913,430,95.0
660766,"Yepez, Juan",7.223024634655533,0.27896279069767443,479,202.0
660821,"Sánchez, Jesús",7.013906565349544,0.33196674584323044,987,304.0
661388,"Contreras, William",7.288236181520849,0.3298,1223,175.0
662139,"Varsho, Daulton",7.5443223296703295,0.22915174129353233,910,79.0
663368,"Perkins, Blake",7.035490593922653,0.2579352112676056,724,289.0
663457,"Nootbaar, Lars",6.746605635451505,0.3330921052631579,598,383.0
663527,"Nevin, Tyler",6.835984344262295,0.2485990566037736,488,362.0
663538,"Hoerner, Nico",7.025176326723324,0.2892905660377359,1059,295.0
663586,"Riley, Austin",7.404293289156627,0.35449577464788734,830,125.0
663616,"Larnach, Trevor",7.252099599406528,0.3240716510903427,674,186.0
663624,"Mountcastle, Ryan",7.421633240556661,0.30598152424942265,1006,122.0
663647,"Hayes, Ke'Bryan",6.7570331016949154,0.26965676567656766,590,379.0
663656,"Tucker, Kyle",7.400235733855186,0.37250643776824033,511,129.0
663662,"Cameron, Daz",6.588446041055719,0.270474025974026,341,410.0
663697,"India, Jonathan",7.1279437567861015,0.3166798143851508,921,249.0
663698,"Bart, Joey",7.356313112033195,0.3278387096774194,482,146.0
